Key	English
GENERIC/Quest_5_IntroToQuest_Intro_004	Here is my half of the Dinks. The rest is up to you! 
GENERIC/Quest_5_TalkToWhileNotComplete_Intro_000	How goes the money making, <PlayerName>.
GENERIC/Quest_5_TalkToWhileNotComplete_Intro_001	Have you earned enough to buy that <itemName> we need?
GENERIC/Quest_5_TalkToWhileNotComplete_Option_000	I want to apply for a licence.
GENERIC/Quest_5_TalkToWhileNotComplete_Option_001	How do I make money?
GENERIC/Quest_5_TalkToWhileNotComplete_Option_002	How do I get permit points?
GENERIC/Quest_5_TalkToWhileNotComplete_Option_003	Still a bit to go.
GENERIC/Quest_5_TalkToWhileNotComplete_Response_000_000	Okay, here you go.
GENERIC/Quest_5_TalkToWhileNotComplete_Response_001_000	<NPCName> will buy pretty much anything from you.
GENERIC/Quest_5_TalkToWhileNotComplete_Response_001_001	He will buy most of the things you can find around the island. Fruit, rocks, wood and all sorts of things.
GENERIC/Quest_5_TalkToWhileNotComplete_Response_001_002	<no>Now, you don't have to buy the <itemName> right away.
GENERIC/Quest_5_TalkToWhileNotComplete_Response_001_003	<haha>Feel free to buy any tools you think might make you money even quicker!
GENERIC/Quest_5_TalkToWhileNotComplete_Response_002_000	You can get <PermitPoints> by completing the daily tasks in your journal.
GENERIC/Quest_5_TalkToWhileNotComplete_Response_002_001	<yes>You'll also get a big lump of points by beating one of my Dad's milestones.
GENERIC/Quest_5_TalkToWhileNotComplete_Response_002_002	<proud>My Dad did a lot of different things, so you'll find there are milestones for everything!
GENERIC/Quest_5_TalkToWhileNotComplete_Response_002_003	If you just go about your day doing your activites, I'm sure you'll get rewarded eventually!
GENERIC/Quest_5_TalkToWhileNotComplete_Response_003_000	Keep it up, we're well on our way of making <IslandName> even better!
GENERIC/Quest_6_CompleteQuest_Intro_000	Well done, <PlayerName>!
GENERIC/Quest_6_CompleteQuest_Intro_001	<glee>I knew I could count on you to find everything we need!
GENERIC/Quest_6_CompleteQuest_Intro_002	Here is a recipe for a <itemName>.
GENERIC/Quest_6_CompleteQuest_Intro_003	Now why don't you try crafting the <itemName> at the crafting table in the base tent?þ
GENERIC/Quest_6_CompleteQuest_Intro_004	<yes>Once you've crafted the <itemName>, pop it on the ground outside somewhere.
GENERIC/Quest_6_CompleteQuest_Intro_005	Then, just place the ore inside of it.
GENERIC/Quest_6_CompleteQuest_Intro_006	It will take a little while to do its thing, so feel free to do some other activities while it's melting.
GENERIC/Quest_6_CompleteQuest_Intro_007	Bring me the Tin Bar when you're ready, okay?
GENERIC/Quest_6_IntroToQuest_Intro_000	<shy>I’ve got another job for you, <PlayerName>.þ
GENERIC/Quest_6_IntroToQuest_Intro_001	 You up for it?
GENERIC/Quest_6_IntroToQuest_Option_000	I'm ready!
GENERIC/Quest_6_IntroToQuest_Option_001	I want to apply for a licence.
GENERIC/Quest_6_IntroToQuest_Option_002	Not yet.
GENERIC/Quest_6_IntroToQuest_Response_000_000	I'll tell you what, I think camping is fun!
GENERIC/Quest_6_IntroToQuest_Response_000_001	<yes>But if we’re going convince people to stay here on <IslandName> we’ve gotta start building more permanent structures.
GENERIC/Quest_6_IntroToQuest_Response_000_002	<thinking>I’ve noticed there is a lot of <itemName> on this island. I’ve seen it popping out of rocks all over the place.
GENERIC/Quest_6_IntroToQuest_Response_000_003	<proud>I know a way we can melt down <itemName> into stuff great for building.
GENERIC/Quest_6_IntroToQuest_Response_000_004	Now, I'll need you to bring me some items.
GENERIC/Quest_6_IntroToQuest_Response_000_005	We'll need <questRequiredItems>.
GENERIC/Quest_6_IntroToQuest_Response_000_006	Keep in mind, you will need a <MiningLicence> to buy a pickaxe to collect ore and rocks.
GENERIC/Quest_6_IntroToQuest_Response_000_007	<proud>Once you’ve gathered everything we need, come and see me!
GENERIC/Quest_6_IntroToQuest_Response_001_000	Let's have a look then.
GENERIC/Quest_6_IntroToQuest_Response_002_000	<yes>Righto.
GENERIC/Quest_6_IntroToQuest_Response_002_001	You've been helping out a lot, so take your time, <PlayerName>.
GENERIC/Quest_6_IntroToQuest_Response_002_002	<glee>Just come back and see me when you're ready.
GENERIC/Quest_6_TalkToWhileNotComplete_Intro_000	<PlayerName>! How is the search going?
GENERIC/Quest_6_TalkToWhileNotComplete_Intro_001	Have you found all those items we need?
GENERIC/Quest_6_TalkToWhileNotComplete_Option_000	What do I need again?
GENERIC/Quest_6_TalkToWhileNotComplete_Option_001	Where can I get a campfire?
GENERIC/Quest_6_TalkToWhileNotComplete_Option_002	I want to apply for a licence.
GENERIC/Quest_6_TalkToWhileNotComplete_Option_003	I'm still looking.
GENERIC/Quest_6_TalkToWhileNotComplete_Response_000_000	We need <questRequiredItems>.
GENERIC/Quest_6_TalkToWhileNotComplete_Response_000_001	I’ve seen <itemName> here and there on the island. It's a dark ore poking out of rocks.
GENERIC/Quest_6_TalkToWhileNotComplete_Response_000_002	Your going to need a <MiningLicence> to buy a pickaxe to collect ore.
GENERIC/Quest_6_TalkToWhileNotComplete_Response_001_000	You're going to need to craft a <itemName> at the crafting table in the Base Tent.
GENERIC/Quest_6_TalkToWhileNotComplete_Response_001_001	Oh! And Your going to need a <MiningLicence> to buy a pickaxe to collect the stone to craft the <itemName>.
GENERIC/Quest_6_TalkToWhileNotComplete_Response_002_000	Let's have a look...
GENERIC/Quest_6_TalkToWhileNotComplete_Response_003_000	All right, mate. Keep your eyes peeled!
GENERIC/Quest_7_CompleteQuest_Intro_000	<glee>Well done, <PlayerName>.
GENERIC/Quest_7_CompleteQuest_Intro_001	<yes>You have proven yourself invaluable once again!
GENERIC/Quest_7_CompleteQuest_Intro_002	<shocked>You're really starting to carry a lot of stuff around!
GENERIC/Quest_7_CompleteQuest_Intro_003	<yes>I'll tell you what, I'll teach you how to craft a <itemName>.
GENERIC/Quest_7_CompleteQuest_Intro_004	<yes>You're going to need a recipe for Nails too.
GENERIC/Quest_7_CompleteQuest_Intro_005	<proud>I'll tell you what, <IslandName> is well on it's way to being a great settlement again!
GENERIC/Quest_7_CompleteQuest_Intro_006	<yes>With a furnace and a table saw we can start thinking about building more permanent structures.
GENERIC/Quest_7_CompleteQuest_Intro_007	I'll tell you what, we should try and get <NPCName> to set up a real shop here!
GENERIC/Quest_7_CompleteQuest_Option_000	Let's do it!
GENERIC/Quest_7_CompleteQuest_Option_001	How do we do that?
GENERIC/Quest_7_CompleteQuest_Response_000_000	That's the spirit, <PlayerName>!
GENERIC/Quest_7_CompleteQuest_Response_000_001	<yes>I reckon if we spend a bit of money at his tent, he'll see it's worth while...
GENERIC/Quest_7_CompleteQuest_Response_000_002	<yes>Oh, and we should show him how friendly people are around here!
GENERIC/Quest_7_CompleteQuest_Response_000_003	Why don't you ask <NPCName> if he has anything he needs done?
GENERIC/Quest_7_CompleteQuest_Response_000_004	<haha>If we can prove to him that <IslandName> is a great place to move, I'm sure he'll ask to live here for good!
GENERIC/Quest_7_CompleteQuest_Response_001_000	<thinking>Hmmmm....
GENERIC/Quest_7_CompleteQuest_Response_001_001	<yes>I reckon if we spend a bit of money at his shop, he'll see it's worth while...
GENERIC/Quest_7_CompleteQuest_Response_001_002	<yes>Oh, and we should show him how friendly people are around here!
GENERIC/Quest_7_CompleteQuest_Response_001_003	Why don't you ask <NPCName> if he has anything he needs done?
GENERIC/Quest_7_CompleteQuest_Response_001_004	<haha>If we can prove to him that <IslandName> is a great place to move, I'm sure he'll ask to live here for good!
GENERIC/Quest_7_IntroToQuest_Intro_000	I’ve got another job for you! You up for it?þ
GENERIC/Quest_7_IntroToQuest_Option_000	I'm ready!
GENERIC/Quest_7_IntroToQuest_Option_001	Not yet.
GENERIC/Quest_7_IntroToQuest_Response_000_000	If we are going to build anything around here we’re going to need materials.þ
GENERIC/Quest_7_IntroToQuest_Response_000_001	I reckon we need to wood and Tin. þ
GENERIC/Quest_7_IntroToQuest_Response_000_002	Now, wood? That’s easy. You chop down a tree and then you’ve got some wood.þ <yes>
GENERIC/Quest_7_IntroToQuest_Response_000_003	But Tin? That’s a bit trickier. I’ve seen it around the island poking out of rocks here and there. It’s a dark ore. You’ll know it if you see it.<yes>
GENERIC/Quest_7_IntroToQuest_Response_000_004	Now, we’re going to need to smelt it down into bars before we can use the Tin Ore for building things. <thinking>
GENERIC/Quest_7_IntroToQuest_Response_000_005	Go give the island a bit of a looky-loo for <questRequiredItems>.
GENERIC/Quest_7_IntroToQuest_Response_000_006	Bring them back here and I'll show you how we can turn Tin Ore into bars. <glee>
GENERIC/Quest_7_IntroToQuest_Response_001_000	Righto then.
GENERIC/Quest_7_IntroToQuest_Response_001_001	Come see me soon, okay?
GENERIC/Quest_7_TalkToWhileNotComplete_Intro_000	Hi there, <PlayerName>
GENERIC/Quest_7_TalkToWhileNotComplete_Intro_001	Have you managed to get a <itemName>?
GENERIC/Quest_7_TalkToWhileNotComplete_Option_000	I want to apply for a licence.
GENERIC/Quest_7_TalkToWhileNotComplete_Option_001	How do I craft a Furnace?
GENERIC/Quest_7_TalkToWhileNotComplete_Option_002	How do I make a Tin Bar?
GENERIC/Quest_7_TalkToWhileNotComplete_Option_003	I'm on it.
GENERIC/Quest_7_TalkToWhileNotComplete_Response_000_000	Alright then...
GENERIC/Quest_7_TalkToWhileNotComplete_Response_001_000	You can craft the <itemName> at the Crafting Table in the Base Tent.
GENERIC/Quest_7_TalkToWhileNotComplete_Response_001_001	You should have everything you need!
GENERIC/Quest_7_TalkToWhileNotComplete_Response_002_000	Once you've got your furnace, place it somewhere outside.
GENERIC/Quest_7_TalkToWhileNotComplete_Response_002_001	Then, all you have to do then is hold the <itemName> in your hands and pop it in!
GENERIC/Quest_7_TalkToWhileNotComplete_Response_002_002	<haha>Oh, and you'll have to wait a bit!
GENERIC/Quest_7_TalkToWhileNotComplete_Response_003_000	No worries, <PlayerName>.
GENERIC/Quest_7_TalkToWhileNotComplete_Response_003_001	Just be sure to bring me the <itemName> once you have it!
GENERIC/Quest_8_Convo_Complete_Intro_000	<PlayerName>! 
GENERIC/Quest_8_Convo_Complete_Intro_001	<pumped>You did it!
GENERIC/Quest_8_Convo_Complete_Intro_002	Looks like <NPCName>’s shop is all built!
GENERIC/Quest_8_Convo_Complete_Intro_003	Now, we’re definitely on our way to become an official settlement.
GENERIC/Quest_8_Convo_Complete_Intro_004	<glee>Well done, mate!
GENERIC/Quest_TalkAboutFoodIntro_Intro_000	What did you want to know about food?
GENERIC/Quest_TalkAboutFoodIntro_Option_000	Stamina
GENERIC/Quest_TalkAboutFoodIntro_Option_001	Health
GENERIC/Quest_TalkAboutFoodIntro_Option_002	Fullness
GENERIC/Quest_TalkAboutFoodIntro_Option_003	Sitting
GENERIC/Quest_TalkAboutFoodIntro_Option_004	Nevermind
GENERIC/Quest_TalkAboutFoodIntro_Response_000_000	Hard yakka requires stamina!
GENERIC/Quest_TalkAboutFoodIntro_Response_000_001	That means, for every task you do, you’ll use up your stamina.
GENERIC/Quest_TalkAboutFoodIntro_Response_000_002	So, it's a good idea to eat before you do tasks. 
GENERIC/Quest_TalkAboutFoodIntro_Response_000_003	<proud>That will help keep your stamina up.
GENERIC/Quest_TalkAboutFoodIntro_Response_000_004	<shy>Some foods offer more stamina than others, but you’ll get the hang of that.
GENERIC/Quest_TalkAboutFoodIntro_Response_000_005	<worried>If you run out of stamina, you’re going to get tired.
GENERIC/Quest_TalkAboutFoodIntro_Response_000_006	<yes>You’ll be sluggish and slow until your stamina recovers.
GENERIC/Quest_TalkAboutFoodIntro_Response_000_007	So keep your belly full of stamina foods and you’ll be right.
GENERIC/Quest_TalkAboutFoodIntro_Response_001_000	<yes>It can be dangerous out there on <IslandName>.
GENERIC/Quest_TalkAboutFoodIntro_Response_001_001	<glee>So if you feel your health is low, it's a good idea to keep your belly full of healthy foods.
GENERIC/Quest_TalkAboutFoodIntro_Response_001_002	These foods will slowly restore your health.
GENERIC/Quest_TalkAboutFoodIntro_Response_001_003	<yes>You’ll learn what foods are good for restoring health, I’m sure.
GENERIC/Quest_TalkAboutFoodIntro_Response_001_004	<thinking>If you need to restore health quickly, you can always take a seat and recoup.
GENERIC/Quest_TalkAboutFoodIntro_Response_001_005	<yes>Your health will recover much quicker from food if you are sitting down.
GENERIC/Quest_TalkAboutFoodIntro_Response_002_000	Your belly can only hold so much, <PlayerName>.
GENERIC/Quest_TalkAboutFoodIntro_Response_002_001	So it’s a good idea to choose the foods you want to eat wisely.
GENERIC/Quest_TalkAboutFoodIntro_Response_002_002	Every type of food has its own benefits.
GENERIC/Quest_TalkAboutFoodIntro_Response_002_003	You’re going to want to make sure you get a well balanced diet for any task you want to tackle.
GENERIC/Quest_TalkAboutFoodIntro_Response_002_004	If you're full, but you want to make yourself not full, you can always craft a <itemName> and take a seat.
GENERIC/Quest_TalkAboutFoodIntro_Response_002_005	That will empty your belly allowing you to choose a different meal to eat.
GENERIC/Quest_TalkAboutFoodIntro_Response_003_000	If you’re low on health, and eat healthy food, your health will slowly recover.
GENERIC/Quest_TalkAboutFoodIntro_Response_003_001	However, you can speed up health recovery by taking a seat after eating.
GENERIC/Quest_TalkAboutFoodIntro_Response_003_002	<haha>Think of it like your body digesting all that healthy goodness!
GENERIC/Quest_TalkAboutFoodIntro_Response_003_003	
GENERIC/Quest_TalkAboutFoodIntro_Response_004_000	<yes>Righto.
GENERIC/RequestItem_Incorrect_1_Intro_000	Oh...
GENERIC/RequestItem_Incorrect_1_Intro_001	I actually wanted <requestItem>.
GENERIC/RequestItem_Incorrect_1_Intro_002	I'll give this back.
GENERIC/SellItemByWeight_Intro_000	Ah, I see you've got a nice <sellByWeightName> there.
GENERIC/SellItemByWeight_Intro_001	Looks like it weighs around <getItemWeight>!
GENERIC/SellItemByWeight_Intro_002	How does <getItemByWeightPrice> sound for it?
GENERIC/SellItemByWeight_Option_000	Yes
GENERIC/SellItemByWeight_Option_001	No
GENERIC/SellItemByWeight_Response_000_000	Thank you very much!
GENERIC/SellItemByWeight_Response_001_000	No worries, mate.
GENERIC/ShipmentRequestComplete_Intro_000	Wow! You really got the shipment ready for me?
GENERIC/ShipmentRequestComplete_Option_000	Sure did.
GENERIC/ShipmentRequestComplete_Option_001	Nah.
GENERIC/ShipmentRequestComplete_Response_001_000	Oh, righto, <PlayerName>...
GENERIC/SmeltingRequestCompleteConvo_Intro_000	You brought me <requestItem> ?
GENERIC/SmeltingRequestCompleteConvo_Option_000	Here you go!
GENERIC/SmeltingRequestCompleteConvo_Option_001	Not yet, sorry.
GENERIC/SmeltingRequestCompleteConvo_Response_000_000	Looking forward to smelting these puppies down!
GENERIC/SmeltingRequestCompleteConvo_Response_001_000	Ah... I see.
GENERIC/StopFollowing 1_Intro_000	What do you do for fun around here anyway, <PlayerName>?
GENERIC/StopFollowing 1_Option_000	This was fun...
GENERIC/StopFollowing 1_Option_001	Let's keep going.
GENERIC/StopFollowing 1_Response_000_000	Alright, it was nice hanging with you.
GENERIC/StopFollowing 1_Response_001_000	Lead the way!
GENERIC/StopFollowing 2_Intro_000	Hanging out with my mate, <PlayerName>.
